strategy,request_id,time_seconds,osnr_dB,ber,log10_ber,min_sun_angle_deg,max_link_distance_km,load
Baseline,89,3600.0,22.160892128536325,5.852367364385787e-32,-31.232668420188894,50.61218876848699,3899.7420517990695,High
Baseline,90,3600.0,20.015277955906697,2.9875603881079724e-20,-19.524683307480792,65.49028170577301,3899.742051799068,High
Baseline,91,3600.0,19.805931393805384,2.1884196679371713e-19,-18.659869390751542,62.44722093966788,3175.141780820022,High
Baseline,92,3600.0,15.249596394754871,6.35064643954319e-08,-7.197182065127343,55.653280960222624,3899.742051799075,High
Baseline,93,3600.0,17.782136217847953,7.659216175765522e-13,-12.11581567265951,47.890622390274736,3899.742051799068,High
Baseline,94,3600.0,14.749520094862078,3.0578315849895005e-07,-6.514586437734651,44.05007311870431,3899.742051799071,High
Baseline,95,3600.0,17.636471489390214,1.7757078558615847e-12,-11.750628483953644,44.73021938191137,3899.742051799068,High
Baseline,96,3600.0,15.585640814213368,1.9926102997791592e-08,-7.70057762914911,55.389350505624265,3899.7420517990704,High
Baseline,97,3600.0,16.762709455919897,1.6030715098274328e-10,-9.795047104201835,41.469104176751735,3899.7420517990745,High
Baseline,98,3600.0,22.16509750511888,5.473826797799846e-32,-31.26170894860471,48.024786236798356,3899.7420517990668,High
Baseline,99,3600.0,14.481807243246326,6.618910819573387e-07,-6.1792134703739645,44.0465198626024,3899.7420517990768,High
Baseline,100,3600.0,16.363237434087633,9.51922758251502e-10,-9.021398290088325,19.44567718611286,3899.7420517990804,High
Baseline,101,3600.0,18.318993790938407,2.6880456159955582e-14,-13.570563365600703,49.430012551917784,3899.7420517990795,High
Baseline,102,3600.0,19.153657230012026,6.098020294544325e-17,-16.214811134612496,53.466219803839294,3899.742051799075,High
Baseline,103,3600.0,15.84438259655424,7.677392858420115e-09,-8.114786235623624,26.906705505436623,3899.742051799074,High
Baseline,104,3600.0,14.717649729622604,3.360416659825891e-07,-6.473606870870716,23.670168758460743,3899.742051799073,High
Baseline,105,3600.0,25.47170172595585,3.774195228677408e-66,-65.42317563873803,85.86180645893518,2668.111853795015,High
Baseline,106,3600.0,17.668543626338597,1.4790887133541296e-12,-11.830005776939732,55.653280960222624,3899.742051799075,High
Baseline,107,3600.0,17.170434525812382,2.1888867786745284e-11,-10.65977670196271,55.653280960222624,3899.742051799067,High
Baseline,108,3600.0,19.67599084653132,7.187213418148225e-19,-18.143439458949015,64.1173218844176,3141.4422389109377,High
Baseline,109,3600.0,23.92170814684888,6.313978469084615e-47,-46.199696903402575,66.08169715595845,3158.4664243580064,High
Baseline,110,3600.0,17.3208590334482,1.0013461250455566e-11,-10.999415778450233,25.97476569877342,3899.742051799068,High
Baseline,111,3600.0,14.232644231216272,1.3046917003578868e-06,-5.884492100319252,44.05007311870431,3899.7420517990704,High
Baseline,112,3600.0,-26.23594228804487,0.4822426217588729,-0.31673440827489263,8.397239888596426,3899.7420517990745,High
Baseline,113,3600.0,16.968330585388408,6.008767851786287e-11,-10.221214574591484,60.97278191600359,3899.7420517990713,High
Baseline,114,3600.0,23.952100778703645,3.056961830805723e-47,-46.51470998383653,73.40923377560193,3169.7129721466545,High
Baseline,115,3600.0,13.665014667238204,5.36035430523046e-06,-5.270806503642847,56.886778578633326,3899.7420517990727,High
Baseline,116,3600.0,16.849792347936575,1.0638289692453853e-10,-9.97312818753291,44.73021938191137,3899.7420517990813,High
Baseline,117,3600.0,18.415493175906114,1.4082501934335249e-14,-13.851320180439066,20.035798830778184,3138.6050649469225,High
Baseline,118,3600.0,17.81063986674243,6.476006166633069e-13,-12.18869274637119,62.57618207573929,3899.7420517990695,High
Baseline,119,3600.0,14.781922006652692,2.776205478992156e-07,-6.556548393011887,41.46910417675172,3899.7420517990804,High
Baseline,120,3600.0,14.525108244379226,5.859832742909627e-07,-6.2321147798638314,52.28348166891049,3899.74205179907,High
Baseline,121,3600.0,14.490657697528741,6.456767569980363e-07,-6.189984846998497,44.73021938191137,3899.7420517990813,High
Baseline,122,3600.0,15.595191141192792,1.9255557930805192e-08,-7.715443893153453,23.670168758460743,3899.742051799073,High
Baseline,123,3600.0,13.97555406860841,2.5294037894511555e-06,-5.5969818351346845,41.469104176751735,3899.7420517990745,High
Baseline,124,3600.0,25.35612209821654,1.8104755187660653e-64,-63.742207343333405,72.07427543278394,2606.3711807922655,High
Baseline,125,3600.0,17.08244415488037,3.416792652950449e-11,-10.466381375433524,62.41053422759914,3899.7420517990777,High
Baseline,126,3600.0,15.018694389532264,1.3410930020302358e-07,-6.872541103678592,44.73021938191137,3899.7420517990813,High
Baseline,127,3600.0,14.949084815658368,1.6676088344068397e-07,-6.777905812799771,40.693743715128576,3899.742051799075,High
Baseline,128,3600.0,22.168083679301166,5.219787851944616e-32,-31.282347147687794,58.23128053759474,3899.742051799071,High
Baseline,129,3600.0,18.10179035706238,1.0948806146087526e-13,-12.960633233557472,25.97476569877342,3899.7420517990654,High
Baseline,130,3600.0,15.804803321882837,8.915365846541843e-09,-8.049860830629475,57.05737524514258,3899.7420517990795,High
Baseline,131,3600.0,17.14129593332151,2.5391757911369455e-11,-10.595307231194834,29.809002261760668,3899.742051799071,High
Baseline,132,3600.0,16.707192343285755,2.073360375541742e-10,-9.683325205621141,39.73768046571233,3899.7420517990686,High
Baseline,133,3600.0,16.139638345092113,2.4114229223497866e-09,-8.617726615115991,44.04651986260249,3899.742051799073,High
Baseline,134,3600.0,13.153876962591083,1.658554434342323e-05,-4.780270270212303,44.864899440224924,3899.742051799076,High
Baseline,135,3600.0,14.674696160972635,3.812116462756626e-07,-6.418833839838557,25.97476569877342,3899.7420517990713,High
Baseline,136,3600.0,15.089406464380781,1.0710499766560792e-07,-6.970190263921115,29.80900226176073,3899.742051799073,High
Baseline,137,3600.0,14.306827099842966,1.0701814159391357e-06,-5.970542594966288,27.169884422720685,3899.742051799071,High
Baseline,138,3600.0,15.796114876906662,9.211168592897812e-09,-8.035685268689969,39.624954728977684,3899.7420517990695,High
Baseline,139,3600.0,15.491975934058342,2.7768539996337775e-08,-7.5564469538184404,55.65328096022265,3899.7420517990686,High
Baseline,140,3600.0,14.165176347170538,1.5579377827896913e-06,-5.807449890136273,23.670168758460743,3899.742051799075,High
Baseline,141,3600.0,15.239021402316853,6.577400248270302e-08,-7.181945729628313,26.906705505436623,3899.742051799073,High
Baseline,142,3600.0,19.633320581954543,1.054010719148989e-18,-17.97715497238383,25.974765698773453,3156.432603835227,High
Baseline,143,3600.0,22.16510650134523,5.473043467585106e-32,-31.26177110262355,89.8442001305926,3899.742051799066,High
Baseline,144,3600.0,16.08396571687137,3.0176640342858594e-09,-8.520329113194508,23.670168758460743,3899.7420517990686,High
Baseline,145,3600.0,15.213971925522966,7.144998529842646e-08,-7.145997856233584,29.809002261760668,3899.7420517990804,High
Baseline,146,3600.0,16.96729851236104,6.039126684680053e-11,-10.219025859962736,49.430012551917784,3899.7420517990777,High
Baseline,147,3600.0,16.670802657402103,2.4499169270425973e-10,-9.61084864165125,20.035798830778145,3899.7420517990713,High
Baseline,148,3600.0,19.665103091398223,7.927627016632654e-19,-18.10085679096839,39.73768046571233,3115.071222665732,High
Baseline,149,3600.0,14.276080035058815,1.1622381470618201e-06,-5.934704874219425,23.685123093578348,3899.7420517990768,High
Baseline,150,3600.0,22.83200112051292,5.764434073494426e-37,-36.239243323377586,43.56374382543428,2745.6021697480232,High
Baseline,151,3600.0,14.101610230141791,1.8369228473487073e-06,-5.735909084126622,44.05007311870431,3899.7420517990818,High
Baseline,152,3600.0,13.656472956678014,5.468308638771038e-06,-5.2621469812416715,41.46910417675172,3899.742051799073,High
Baseline,153,3600.0,-26.23587589120826,0.48224248610676057,-0.3167345304394825,8.397239888596426,3899.7420517990754,High
Baseline,154,3600.0,19.041423981813878,1.4809897534921698e-16,-15.829447946216943,25.974765698773453,3156.432603835227,High
Baseline,155,3600.0,14.360883673875373,9.243903490926032e-07,-6.034144597331513,29.809002261760668,3899.742051799081,High
Baseline,156,3600.0,14.18013592482726,1.4981898750903417e-06,-5.824433142258503,44.73021938191137,3899.7420517990813,High
Baseline,157,3600.0,16.0973280169079,2.8602551547902223e-09,-8.543595223033662,20.035798830778145,3899.7420517990677,High
Baseline,158,3600.0,15.568798543730777,2.1162267300559864e-08,-7.67443780434141,24.760833009996297,3899.742051799076,High
Baseline,159,3600.0,14.937396437201722,1.7291844039353664e-07,-6.762158690160914,25.34522791355244,3899.742051799071,High
Baseline,160,3600.0,16.242956080114276,1.5785796079749848e-09,-8.801733511692278,29.809002261760668,3899.742051799071,High
Baseline,161,3600.0,14.763793380651748,2.9306656671688925e-07,-6.533033723419484,55.65328096022265,3899.742051799079,High
Baseline,162,3600.0,22.16280987974994,5.676646822884774e-32,-31.245908124912088,48.024786236798356,3899.7420517990668,High
Baseline,163,3600.0,-26.235808610240433,0.4822423486472675,-0.31673465423178526,8.397239888596426,3899.742051799081,High
Baseline,164,3600.0,16.012415430453974,4.00934315030035e-09,-8.396926771910058,49.43001255191784,3899.742051799071,High
Baseline,165,3600.0,18.856192182734063,6.102022439888273e-16,-15.214526199594017,55.653280960222624,3899.742051799067,High
Baseline,166,3600.0,18.41145320321355,1.447295786480951e-14,-13.839442702254175,20.035798830778184,3138.6050649469225,High
Baseline,167,3600.0,14.0208489284268,2.257064224422014e-06,-5.646456082962448,40.69374371512862,3899.7420517990713,High
Baseline,168,3600.0,15.615748425014344,1.78833223633518e-08,-7.747551794822384,58.53577527017143,3899.7420517990686,High
Baseline,169,3600.0,23.860225636513825,2.6970359463200465e-46,-45.569113265195455,52.28348166891049,2668.111853795015,High
Baseline,170,3600.0,14.235216527820016,1.2958290581002414e-06,-5.887452285518109,53.466219803839294,3899.742051799075,High
Baseline,171,3600.0,15.552949981755852,2.239082003166868e-08,-7.6499300007172115,29.809002261760668,3899.742051799071,High
Baseline,172,3600.0,17.989714995476945,2.2006487383946382e-13,-12.657449272826549,55.65328096022265,3899.742051799064,High
Baseline,173,3600.0,25.693082179094986,1.6979239739284787e-69,-68.77008175958237,72.13679164288817,2596.0890752893442,High
Baseline,174,3600.0,22.163662151968463,5.600233356684126e-32,-31.25179387595653,44.05007311870431,3899.742051799066,High
Baseline,175,3600.0,16.50503566517182,5.151132590176394e-10,-9.288097271233601,58.97058654626926,3899.7420517990713,High
Baseline,176,3600.0,17.228044783551834,1.6274456269981004e-11,-10.788493512307639,60.97278191600375,3899.7420517990695,High
Baseline,177,3600.0,20.36099852607235,8.989442791630949e-22,-21.04626722706763,43.12719285379646,3168.489779306745,High
Baseline,178,3600.0,14.934081688390556,1.7470270741912656e-07,-6.7577003645758795,27.169884422720685,3899.7420517990695,High
Baseline,179,3600.0,16.469621877684734,6.016008569225364e-10,-9.22069155380527,47.026597454636025,3899.742051799078,High
Baseline,180,3600.0,15.215193949830287,7.116281281520122e-08,-7.147746894118501,26.906705505436623,3899.742051799074,High
Baseline,181,3600.0,15.400940529573816,3.8086870867928205e-08,-7.419224706536091,24.760833009996297,3899.742051799076,High
Baseline,182,3600.0,18.64542544055387,2.847341509117507e-15,-14.545560440604909,30.02576961461296,3899.7420517990663,High
Baseline,183,3600.0,14.893312457659631,1.9809146599984282e-07,-6.703134233946616,24.330117197407652,3899.7420517990713,High
Baseline,184,3600.0,15.70583025256184,1.2882415225871353e-08,-7.890002706779359,37.30944636422266,3899.7420517990786,High
Baseline,185,3600.0,15.563615102257275,2.1556949024879415e-08,-7.6664127052395035,44.05007311870431,3899.7420517990818,High
Baseline,186,3600.0,16.912454424322377,7.880484808676987e-11,-10.103447063823067,55.618347803934796,3899.742051799067,High
Baseline,187,3600.0,14.295835431659558,1.1022928335430936e-06,-5.95770301610339,49.43001255191784,3899.742051799071,High
Baseline,188,3600.0,15.497380071413119,2.724701936929837e-08,-7.564680999525567,37.67676968012769,3899.742051799079,High
Baseline,189,3600.0,17.31209057893726,1.0488180529683517e-11,-10.979299845882178,53.466219803839294,3899.742051799075,High
Baseline,190,3600.0,15.66368211842476,1.5031618612712247e-08,-7.822994251833541,50.10757381599223,3899.742051799076,High
Baseline,191,3600.0,-26.23559788370274,0.4822419181120564,-0.31673504196038366,8.397239888596426,3899.742051799073,High
Baseline,192,3600.0,16.106954625082444,2.7516924678317575e-09,-8.56040010495207,53.466219803839294,3899.742051799075,High
Baseline,193,3600.0,13.194418319596828,1.5233679650406043e-05,-4.817195181440794,44.86489944022488,3899.7420517990804,High
Baseline,194,3600.0,14.665588888005793,3.914825421052137e-07,-6.407287600238025,40.693743715128576,3899.742051799075,High
Baseline,195,3600.0,18.599267811087135,3.951139978460866e-15,-14.403277584138781,60.544034224130584,3899.7420517990704,High
Baseline,196,3600.0,-27.959585418567894,0.48543724014152956,-0.3138669099826675,7.966527153844653,3899.7420517990745,High
Baseline,197,3600.0,15.977284915299727,4.601949215076329e-09,-8.33705817830836,39.624954728977706,3899.7420517990786,High
Baseline,198,3600.0,22.159522949686867,5.981092491028363e-32,-31.22321948164864,73.85172446538961,3899.7420517990754,High
Baseline,199,3600.0,15.058375288532158,1.1826371639392209e-07,-6.92714847757763,41.46910417675172,3899.7420517990695,High
Baseline,200,3600.0,15.790842685670581,9.395136549492327e-09,-8.02709690345488,53.41101044426147,3899.7420517990727,High
QoT-GLR,1,0.0,16.43337090895273,7.04294398120269e-10,-9.152245765924198,43.34617609378936,3899.7420517990713,High
QoT-GLR,2,0.0,17.395882958262995,6.711707604476946e-12,-11.173166971805134,41.62950968070872,3899.742051799071,High
QoT-GLR,3,0.0,15.714548155536338,1.2475507695451417e-08,-7.9039417715685785,39.68021617162325,3899.742051799073,High
QoT-GLR,4,0.0,20.808744581703145,6.2559064328406725e-24,-23.203709755473284,55.74219561547008,3088.1350645329853,High
QoT-GLR,5,0.0,18.758433762107437,1.258156002504997e-15,-14.900265506087424,23.676662285238965,3899.7420517990677,High
QoT-GLR,6,0.0,14.111432575767154,1.7910263886888829e-06,-5.7468980152802045,27.037770503182895,3899.7420517990704,High
QoT-GLR,7,0.0,16.09137510413987,2.929398508868055e-09,-8.533221543842537,39.68021617162324,3899.7420517990695,High
QoT-GLR,8,0.0,14.477013723814212,6.708286684924481e-07,-6.173388385687258,44.7971200626518,3899.742051799073,High
QoT-GLR,9,0.0,16.56580445911669,3.935311962283877e-10,-9.405020834301551,47.14721342712012,3899.742051799071,High
QoT-GLR,10,0.0,17.500770884447803,3.79256554880168e-12,-11.421066904348258,55.74219561547005,3899.74205179907,High
QoT-GLR,11,0.0,14.728833069961208,3.251220566188938e-07,-6.487953566514514,44.79712006265177,3899.7420517990718,High
QoT-GLR,12,0.0,15.479867747072353,2.897114692974558e-08,-7.5380343113064265,50.811756711203095,3899.7420517990695,High
QoT-GLR,13,0.0,19.373880316571928,9.997123709112573e-18,-17.00012493369422,56.80910802300646,3899.74205179907,High
QoT-GLR,14,0.0,15.49683480918684,2.729922033076297e-08,-7.563849756288278,47.957271933335306,3899.742051799073,High
QoT-GLR,15,0.0,15.175245270768443,8.113044459646352e-08,-7.090816144073155,56.80910802300642,3899.742051799071,High
QoT-GLR,16,0.0,19.925793392366874,7.07989292681919e-20,-19.149973310338932,55.74219561547005,3088.135064532986,High
QoT-GLR,17,0.0,15.759710655967156,1.0553847198355615e-08,-7.9765891979541745,29.916790391377038,3899.7420517990695,High
QoT-GLR,18,0.0,14.628650472160633,4.358169576181628e-07,-6.360695875382295,44.04778306357471,3899.742051799077,High
QoT-GLR,19,0.0,16.160960909619302,2.211295995866811e-09,-8.655353120484303,39.68021617162325,3899.742051799073,High
QoT-GLR,20,0.0,15.094198881787817,1.0547167151621199e-07,-6.976864171231232,44.79712006265182,3899.742051799071,High
QoT-GLR,21,0.0,17.607938789522255,2.0869257754987288e-12,-11.680492996964524,58.38339327382838,3899.7420517990718,High
QoT-GLR,22,0.0,17.39413284834756,6.7751635985449235e-12,-11.169080213503374,27.037770503182866,3899.742051799072,High
QoT-GLR,23,0.0,17.122304945911576,2.7956522641607025e-11,-10.553516849073723,49.62466221254345,3899.742051799073,High
QoT-GLR,24,0.0,15.523624679918186,2.4842167726257837e-08,-7.604810510328138,25.659435795667655,3899.7420517990745,High
QoT-GLR,25,0.0,14.318808150851869,1.0361590271055844e-06,-5.9845735850403745,55.74219561547002,3899.742051799075,High
QoT-GLR,26,0.0,16.844248359553614,1.0922282376772272e-10,-9.961686599720569,24.545454545454568,3899.7420517990704,High
QoT-GLR,27,0.0,16.966382184840796,6.066203384777118e-11,-10.217083032962766,49.624662212543505,3899.74205179907,High
QoT-GLR,28,0.0,15.47549949813468,2.9416849783509327e-08,-7.531403837213226,39.68021617162322,3899.74205179907,High
QoT-GLR,29,0.0,21.36304308130423,6.329862864865469e-27,-26.198605698778433,62.51182692984221,3174.951937279334,High
QoT-GLR,30,0.0,14.877056410396142,2.0820220549035876e-07,-6.6815146743105,24.545454545454522,3899.742051799073,High
QoT-GLR,31,0.0,18.548006677014698,5.662415766148878e-15,-14.246998245476918,68.16707450639304,3899.7420517990704,High
QoT-GLR,32,0.0,15.671834808708633,1.4591286774770585e-08,-7.835906406904344,23.676662285238947,3899.742051799072,High
QoT-GLR,33,0.0,17.52717454594182,3.2779196449808712e-12,-11.484401696942804,24.54545454545455,3899.7420517990727,High
QoT-GLR,34,0.0,14.530935137252081,5.76404717726117e-07,-6.239272473253546,44.79712006265182,3899.7420517990718,High
QoT-GLR,35,0.0,15.174158805673043,8.14188751155733e-08,-7.08927490213439,53.43820552508915,3899.742051799073,High
QoT-GLR,36,0.0,15.77665721852153,9.907426391212633e-09,-8.004039145641153,24.54545454545455,3899.7420517990713,High
QoT-GLR,37,0.0,14.42978117864454,7.650297854978229e-07,-6.116321655793409,39.68021617162324,3899.7420517990745,High
QoT-GLR,38,0.0,15.711155872258205,1.2632385971917808e-08,-7.898514613294789,44.04778306357473,3899.74205179907,High
QoT-GLR,39,0.0,18.309537537110618,2.861673397080719e-14,-13.543379933797597,25.659435795667655,3899.74205179907,High
QoT-GLR,40,0.0,15.79469100154396,9.26051659803634e-09,-8.033364785519082,43.34617609378936,3899.742051799074,High
QoT-GLR,41,0.0,15.702784377501493,1.3027495706574606e-08,-7.885139061290064,19.740061761784414,3899.7420517990704,High
QoT-GLR,42,0.0,14.26149171376107,1.2084077589833971e-06,-5.91778649485783,44.79712006265177,3899.742051799074,High
QoT-GLR,43,0.0,15.48563970299872,2.8391910862970946e-08,-7.546805377135408,44.04778306357471,3899.742051799073,High
QoT-GLR,44,0.0,14.91437437722832,1.8566842387815462e-07,-6.731261949257021,27.037770503182934,3899.742051799072,High
QoT-GLR,45,0.0,-27.122235840928898,0.48396419922848244,-0.31518676367083664,8.181818181818201,3899.7420517990713,High
QoT-GLR,46,0.0,15.122293317646287,9.635357158136113e-08,-7.016132182520428,40.90909090909092,3899.742051799072,High
QoT-GLR,47,0.0,14.034673075321372,2.1794413501108005e-06,-5.661654813577228,44.797120062651786,3899.7420517990745,High
QoT-GLR,48,0.0,14.500429021353625,6.28200715119641e-07,-6.201901573553023,19.740061761784414,3899.742051799073,High
QoT-GLR,49,0.0,14.609186396024052,4.610004870177018e-07,-6.336298615805604,39.68021617162321,3899.7420517990704,High
QoT-GLR,50,0.0,22.17530355032092,4.652605762724411e-32,-31.33230374573174,80.0714964080024,3899.7420517990695,High
QoT-GLR,51,0.0,16.4844749930912,5.637709656025027e-10,-9.248897294202814,44.04778306357473,3899.742051799075,High
QoT-GLR,52,0.0,15.239527368477546,6.566381309240298e-08,-7.182673901428387,23.676662285238947,3899.742051799073,High
QoT-GLR,53,0.0,18.645224452239372,2.8514275941169202e-15,-14.544937651915005,47.1472134271201,3899.742051799069,High
QoT-GLR,54,0.0,14.949571522132796,1.6650895078272573e-07,-6.778562415784909,23.67666228523898,3899.7420517990713,High
QoT-GLR,55,0.0,22.841741491988387,4.811531126622045e-37,-36.31771670033511,62.38801629799568,2919.2506547640296,High
QoT-GLR,56,0.0,16.497612273824057,5.322022492909127e-10,-9.27392329428563,47.14721342712016,3899.7420517990745,High
QoT-GLR,57,0.0,14.63497873207575,4.2790681136202177e-07,-6.368650800420959,27.037770503182866,3899.742051799072,High
QoT-GLR,58,0.0,21.020421489294417,4.97810659953513e-25,-24.302935807788856,68.16707450639298,3116.900124364701,High
QoT-GLR,59,0.0,14.273918084546393,1.1689766587371346e-06,-5.932194160423161,19.740061761784414,3899.742051799072,High
QoT-GLR,60,0.0,17.222900564138694,1.6713529589134984e-11,-10.776931825437835,44.04778306357473,3899.7420517990695,High
QoT-GLR,61,0.0,17.357768811544837,8.23134574879874e-12,-11.084529155857167,49.98680482135452,3899.742051799069,High
QoT-GLR,62,0.0,15.002819433139871,1.4098422726641406e-07,-6.850829471701514,23.676662285238965,3899.742051799072,High
QoT-GLR,63,0.0,17.935759058218196,3.060499687113834e-13,-12.514207660564317,47.957271933335306,3899.742051799073,High
QoT-GLR,64,0.0,18.406484906118298,1.4967495665105307e-14,-13.824850858962877,47.14721342712012,3899.742051799069,High
QoT-GLR,65,0.0,23.31517892579782,4.4583946338433547e-41,-40.35082149267158,47.1472134271201,2804.8880955232416,High
QoT-GLR,66,0.0,20.56676414224849,9.762547901509874e-23,-22.01043682217376,44.04778306357471,3899.742051799073,High
QoT-GLR,67,0.0,16.070720797794667,3.1817342792869347e-09,-8.497336093029508,49.62466221254347,3899.7420517990713,High
QoT-GLR,68,0.0,30.955332455476167,4.103979236322152e-228,-227.38679484516075,25.659435795667655,1419.1689424105214,High
QoT-GLR,69,0.0,15.483997412397457,2.8555607243376397e-08,-7.544308600001277,39.68021617162325,3899.7420517990745,High
QoT-GLR,70,0.0,17.251861190483666,1.4381483842383481e-11,-10.842196302318015,47.14721342712012,3899.742051799073,High
QoT-GLR,71,0.0,18.945288545227186,3.1111643603585776e-16,-15.507077044850394,47.14721342712012,3174.9519372793325,High
QoT-GLR,72,0.0,19.78866911404018,2.5681452512712386e-19,-18.59038041672404,62.946553557928944,3899.742051799075,High
QoT-GLR,73,0.0,13.91285099851034,2.9559290800929415e-06,-5.5293059899300445,39.68021617162325,3899.7420517990718,High
QoT-GLR,74,0.0,26.163473630150374,3.37156291894182e-77,-76.47216873125821,60.558552051084874,2028.8469147801611,High
QoT-GLR,75,0.0,18.41551912746153,1.4080026983457528e-14,-13.851396512895933,25.65943579566767,3157.4636252724085,High
QoT-GLR,76,0.0,19.741457653092247,3.9653395248312085e-19,-18.401719621095996,25.65943579566764,2969.242942623228,High
QoT-GLR,77,0.0,17.471974133628766,4.442005525851885e-12,-11.352420905525166,47.14721342712012,3899.742051799071,High
QoT-GLR,78,0.0,22.027343942885103,4.733529320418203e-31,-30.32481492843223,53.438205525089145,3899.742051799067,High
QoT-GLR,79,0.0,16.34608596367222,1.0239731963303676e-09,-8.989711411366212,52.51115188354645,3899.7420517990718,High
QoT-GLR,80,0.0,14.150285448939503,1.6195695089484737e-06,-5.79060040813237,29.916790391377024,3899.742051799077,High
QoT-GLR,81,0.0,21.622451876052388,1.8373304586631702e-28,-27.735812725312673,24.54545454545455,3899.7420517990713,High
QoT-GLR,82,0.0,21.622451876052388,1.8373304586631702e-28,-27.735812725312673,24.54545454545455,3899.7420517990713,High
QoT-GLR,83,0.0,19.67844554724541,7.029840666331735e-19,-18.153054518296976,19.740061761784414,3140.0376102694195,High
QoT-GLR,84,0.0,16.106538488582114,2.756303792982692e-09,-8.559672917263342,58.38339327382833,3899.742051799074,High
QoT-GLR,85,0.0,15.123405352745511,9.600822536808482e-08,-7.01769155780477,37.492965460290144,3899.742051799072,High
QoT-GLR,86,0.0,17.018209346764962,4.703257229531959e-11,-10.32760126826405,56.80910802300644,3899.742051799073,High
QoT-GLR,87,0.0,14.959189462639076,1.616023448331571e-07,-6.791552341948109,27.037770503182895,3899.74205179907,High
QoT-GLR,88,0.0,17.074185791804986,3.561013879592929e-11,-10.448426333593684,55.503552023212414,3899.742051799067,High
QoT-GLR,89,0.0,22.060841849119424,2.818808986700641e-31,-30.54993435258974,49.9868048213545,3899.7420517990704,High
QoT-GLR,90,0.0,20.225786135633136,3.657076313318319e-21,-20.436865977012996,62.38801629799579,3899.742051799073,High
QoT-GLR,91,0.0,21.370709794354866,5.7181634227575445e-27,-26.242743436843085,55.74219561547008,3088.1350645329853,High
QoT-GLR,92,0.0,15.759152417160518,1.057580083397302e-08,-7.975686736519645,43.34617609378925,3899.7420517990718,High
QoT-GLR,93,0.0,18.57328074732196,4.744341068650359e-15,-14.323824097276935,23.676662285238965,3899.7420517990677,High
QoT-GLR,94,0.0,14.398496705926021,8.339662079305187e-07,-6.078851546492515,39.68021617162322,3899.742051799077,High
QoT-GLR,95,0.0,18.008848961219517,1.9558370510204048e-13,-12.70866733093419,25.659435795667655,3899.7420517990704,High
QoT-GLR,96,0.0,15.209128795002362,7.259876743074831e-08,-7.139070752613524,29.916790391377024,3899.7420517990718,High
QoT-GLR,97,0.0,16.923224011750207,7.481170465406891e-11,-10.12603044934138,27.037770503182895,3899.7420517990704,High
QoT-GLR,98,0.0,22.168519744255427,5.183676837224587e-32,-31.285362081247193,56.80910802300646,3899.74205179907,High
QoT-GLR,99,0.0,14.06505641313583,2.0173296530331986e-06,-5.695223127669653,53.438205525089145,3899.742051799071,High
QoT-GLR,100,0.0,16.018026154616262,3.921640897164351e-09,-8.40653217699158,19.740061761784414,3899.742051799072,High
QoT-GLR,101,0.0,17.19007394491323,1.9793896195920375e-11,-10.70346871161255,55.74219561547002,3899.7420517990668,High
QoT-GLR,102,0.0,19.142557869592764,6.664056543659838e-17,-16.176261326652998,44.797120062651786,3899.7420517990745,High
QoT-GLR,103,0.0,15.669679946312451,1.4706479929976217e-08,-7.832491265404984,44.04778306357473,3899.7420517990745,High
QoT-GLR,104,0.0,14.646083228225415,4.1434608868007365e-07,-6.382636756428531,44.79712006265182,3899.742051799073,High
QoT-GLR,105,0.0,30.878947513567926,3.5329318597736403e-224,-223.45186473879207,25.659435795667655,1419.1689424105214,High
QoT-GLR,106,0.0,18.366220150577885,1.9624668977700232e-14,-13.707197660053824,58.38339327382838,3899.7420517990718,High
QoT-GLR,107,0.0,16.887327924372148,8.892619109445963e-11,-10.050970309079636,43.34617609378925,3899.742051799071,High
QoT-GLR,108,0.0,20.906439349436177,1.9749592311120743e-24,-23.70444186504299,52.51115188354642,3157.4636252724044,High
QoT-GLR,109,0.0,25.69224112477494,1.7496778675638866e-69,-68.75704190172351,72.10547105328314,2601.238505323046,High
QoT-GLR,110,0.0,17.262316247536823,1.361876355916654e-11,-10.865862320015486,25.659435795667655,3899.7420517990704,High
QoT-GLR,111,0.0,14.026975643057893,2.2223565522497236e-06,-5.653186262113409,53.43820552508915,3899.742051799073,High
QoT-GLR,112,0.0,13.98869705120447,2.447448090322729e-06,-5.611286510689471,27.037770503182934,3899.742051799072,High
QoT-GLR,113,0.0,18.234018566605293,4.694986634371107e-14,-13.328365639740179,43.34617609378936,3899.7420517990663,High
QoT-GLR,114,0.0,25.942507052766977,1.7764816408527508e-73,-72.75043927639167,60.99756191240129,2526.0417486480264,High
QoT-GLR,115,0.0,13.6966740126108,4.976852352747522e-06,-5.303045243189705,39.68021617162321,3899.742051799077,High
QoT-GLR,116,0.0,16.47205096316227,5.952537001183485e-10,-9.225297896324617,53.438205525089145,3899.742051799075,High
QoT-GLR,117,0.0,18.414809389293573,1.4147865082769136e-14,-13.849309090367624,43.34617609378925,3169.1155884075642,High
QoT-GLR,118,0.0,18.72297965983553,1.6292824616340686e-15,-14.78800361741347,39.68021617162325,3899.7420517990654,High
QoT-GLR,119,0.0,14.76002053598111,2.96379477237366e-07,-6.528151872322755,27.037770503182934,3899.742051799072,High
QoT-GLR,120,0.0,15.021419840625086,1.3296081206081848e-07,-6.876276341089631,23.676662285238994,3899.74205179907,High
