load,strategy,request_id,hops,max_distance_km,max_fsl_dB,max_path_fsl_sum_dB,max_solar_penalty_dB,max_doppler_penalty_mdB,max_edfa_gain_deg_dB,max_edfa_nf_inc_dB,max_xt_noise_dBm,min_osnr_dB,osnr_range_dB,osnr_std_dB
High,Baseline,133,4,3899.7420517990818,269.9982809489243,1079.993123795697,0.0,0.0048287070191627545,0.20343058324918484,0.4068611664983697,-142.1732982725893,15.977935414335738,0.1617029307563751,0.06404703582361296
High,Baseline,134,11,3899.742051799076,269.9982809489243,2952.926425827151,4.6512017267569625,0.530504987073825,0.1799933146646628,0.3599866293293256,-128.91320458438847,13.001649052326322,0.981951899005427,0.3393050402761769
High,Baseline,135,9,3899.742051799073,269.9982809489243,2414.1997219124796,0.0,0.5104053749774847,0.21794719143029007,0.43589438286058013,-127.23892263954443,13.864167615030148,0.9531143395327106,0.3335445364110865
High,Baseline,136,8,3899.742051799074,269.9982809489243,2150.4359314543103,52.09557738232335,0.5256252489018152,0.20583008097048663,0.41166016194097327,-128.88502458334113,-30.014048737959328,46.153539040567054,17.412889101289455
High,Baseline,137,8,3899.742051799083,269.9982809489243,2154.618266830734,52.133320458603734,0.4728358822036867,0.046524079232548754,0.09304815846509751,-128.89320787149285,-29.96834027686631,44.64246930415685,19.030325865487193
High,Baseline,138,7,3899.7420517990754,269.9982809489243,1870.9902052520397,52.330301983288805,0.484967341343039,0.22455633497785743,0.44911266995571486,-127.2349904976514,-21.31717657310574,37.67763606766255,9.965219129540689
High,Baseline,139,8,3899.742051799083,269.9982809489243,2144.3236471046803,52.36511066605375,0.49859357584039227,0.1820691265666865,0.364138253133373,-128.89320787149285,-21.296044752269466,38.2056192207322,9.930516779942458
High,Baseline,140,8,3899.742051799076,269.9982809489243,2154.517085048701,0.0,0.5104053749774847,0.22374553579892367,0.44749107159784735,-128.89320787149285,13.64631811027361,1.2088115113382685,0.4078069505538955
High,Baseline,141,8,3899.742051799082,269.9982809489243,2142.3611955137303,52.56736138178148,0.530504987073825,0.22693136046765494,0.4538627209353099,-127.11886878697621,-21.459415231435184,37.109719342018394,9.777602181418722
High,Baseline,142,5,3175.6783989903684,268.2142936164711,1330.9493415913928,0.0,0.5050318093193115,0.22078556233579377,0.44157112467158754,-126.00430072193322,18.62761428396834,1.2019027098640436,0.410767461378902
High,Baseline,143,1,3899.74205179907,269.9982809489243,269.9982809489243,0.0,0.004257263317309221,0.19691493497396195,0.3938298699479239,-146.94451081472997,21.860206230631057,0.30490344309638573,0.08999187187838296
High,Baseline,144,5,3899.7420517990804,269.9982809489243,1344.034293210642,0.0,0.4349180566021577,0.08397943961820822,0.16795887923641645,-127.35175927058356,16.08396571687137,0.5572717448727147,0.183834227332799
High,Baseline,145,7,3899.7420517990818,269.9982809489243,1884.529216085195,52.133320458603734,0.5256252489018152,0.06668570879596332,0.13337141759192664,-128.88502458020102,-29.968313429139112,45.569115906494176,17.34533229472195
High,Baseline,146,5,3899.7420517990777,269.9982809489243,1340.324596443696,44.89146296528871,0.4716675303596806,0.05637218414660954,0.11274436829321909,-127.28269749654297,-22.726809404046413,40.31241231822345,10.605704681010659
High,Baseline,147,7,3899.7420517990718,269.9982809489243,1873.9667374329554,52.453406125669645,0.5104053749774847,0.23091408599718957,0.46182817199437914,-128.87661094453537,-21.390330367398846,38.21714114091782,10.046481232528905
High,Baseline,148,4,3175.00708143897,268.21245728236096,1067.7248941288995,11.484996746573856,0.4530419897371583,0.2345368127500123,0.4690736255000246,-127.16345155342238,17.477962292806737,3.842243810086604,0.9487806527889273
High,Baseline,149,6,3899.7420517990777,269.9982809489243,1619.9896856935457,51.49109047218303,0.005567919267665514,0.2046308395959131,0.4092616791918262,-143.93421086314612,-29.913163771162022,44.218370676348215,17.876814875708437
High,Baseline,150,3,3175.6369841633414,268.2141803408438,802.4860202187119,52.89507282926867,0.4270452846169435,0.04729496345773379,0.09458992691546758,-127.22123063912625,-21.83642195197016,45.37597677671269,11.575694695825609
High,Baseline,151,7,3899.742051799083,269.9982809489243,1888.1951105387443,0.0,0.4682642900163628,0.044465381154659304,0.08893076230931861,-128.8932078750324,13.920341035151724,0.37057644236209697,0.1272267649249127
High,Baseline,152,10,3899.742051799083,269.9982809489243,2690.8140279970307,49.24867102475406,0.5104053749774847,0.22078556233579377,0.44157112467158754,-128.89320787149285,-27.172480083228933,41.77087224467278,10.926794291395396
High,Baseline,153,7,3899.74205179908,269.9982809489243,1888.203965596584,52.00372559124766,0.43126783526090495,0.1273998762977868,0.2547997525955736,-129.06055995616023,-29.844675174804824,44.123762090144474,16.937689741289976
High,Baseline,154,5,3175.6783989903684,268.2142936164711,1330.653269258923,0.0,0.5050318093193115,0.22078556233579377,0.44157112467158754,-126.00430072193322,18.54537636118796,1.283327975742818,0.4339045498647136
High,Baseline,155,8,3899.742051799083,269.9982809489243,2154.5968851045154,52.133320458603734,0.5053806597546459,0.03210376320247145,0.0642075264049429,-128.903371953635,-29.968340056367808,44.66538256000935,17.0200113293461
High,Baseline,156,8,3899.7420517990813,269.9982809489243,2149.3513201269325,44.891510132586376,0.5175636329889266,0.1770217128354344,0.3540434256708688,-127.8222893054393,-22.727175701254865,37.153614891117655,11.468511867568099
High,Baseline,157,7,3899.7420517990813,269.9982809489243,1870.9948145848127,52.42053482728085,0.5104053749774847,0.23091408599718957,0.46182817199437914,-125.86631098789556,-21.390409953224303,37.86931726408848,10.015182696630959
High,Baseline,158,7,3899.742051799079,269.9982809489243,1874.262478569454,2.5435536100520224,0.5053806597546459,0.20447545160379554,0.4089509032075911,-125.87472462917074,15.314246978234952,0.495701381839865,0.17362454565131435
High,Baseline,159,9,3899.7420517990813,269.9982809489243,2415.214755105051,2.550230198151155,0.5053806597546459,0.15176225680320277,0.30352451360640553,-124.11381204048367,14.060370135092043,1.7387012541434341,0.6064672567456573
High,Baseline,160,6,3899.7420517990818,269.9982809489243,1610.2677896141754,52.13332045862429,0.5053806597546459,0.0724755285957859,0.1449510571915718,-128.88502458334125,-29.968277373809965,47.38872915346988,17.993378795949056
High,Baseline,161,8,3899.74205179908,269.9982809489243,2146.4898135577696,7.197255846425792,0.49079052320625727,0.21798229911669573,0.43596459823339145,-127.13229528451295,12.430383277405967,3.432376124556791,0.8699917881829796
High,Baseline,162,1,3899.7420517990754,269.9982809489243,269.9982809489243,0.0,0.005124655825642979,0.16141512762499385,0.3228302552499877,-145.18359822585856,21.92289015752353,0.23991972222641067,0.08929596780856001
High,Baseline,163,7,3899.742051799081,269.9982809489243,1874.2758744943903,48.400606043742755,0.5050318093193115,0.21193671791282426,0.4238734358256485,-127.74274133994011,-26.235808610240433,42.05142577796721,11.137301802073464
High,Baseline,164,7,3899.7420517990718,269.9982809489243,1871.3086451862432,44.89151013258004,0.530504987073825,0.19691493497396195,0.3938298699479239,-127.21757638137785,-22.726859619384854,39.224663356528666,10.376272283323225
High,Baseline,165,5,3899.742051799073,269.9982809489243,1337.7558240770059,0.0,0.4682642900163628,0.21501410719688435,0.4300282143937687,-127.37162034121042,17.256596339993443,1.6092811815584689,0.5763717727216104
High,Baseline,166,6,3175.5240735110733,268.21387150614237,1591.976457589748,52.482314922150636,0.5104053749774847,0.22573413274476206,0.4514682654895241,-125.95206744117442,-21.354442830408935,39.76589603362248,10.582114257618697
High,Baseline,167,9,3899.742051799083,269.9982809489243,2422.7988415541126,52.133320458605354,0.49859357584039227,0.11788369662240546,0.2357673932448109,-128.89320787149285,-29.968343975540378,44.697796110826275,11.73876924055553
High,Baseline,168,6,3899.7420517990754,269.9982809489243,1613.1624842357603,0.0,0.5256252489018152,0.13341853078752006,0.2668370615750401,-126.02427210403683,15.321944033058596,1.2807420698134422,0.4277327146251636
High,Baseline,169,2,3175.67839899037,268.2142936164711,535.908597199696,0.0,0.5050318093193115,0.13207270546148617,0.26414541092297233,-132.02490063249678,21.08888375456158,5.965278546180826,2.1019845340074266
High,Baseline,170,8,3899.742051799078,269.9982809489243,2154.591684216237,0.0,0.49859357584039227,0.22374553579892367,0.44749107159784735,-128.89320787149285,13.600068733002438,1.2494073701590391,0.43121966857642696
High,Baseline,171,8,3899.742051799083,269.9982809489243,2150.2174311028944,52.13332045862429,0.5053806597546459,0.09190864512031716,0.1838172902406343,-128.89320787149285,-29.96829594803804,46.180274927356635,17.434486864836064
High,Baseline,172,5,3899.7420517990718,269.9982809489243,1340.9783047609578,0.0,0.49859357584039227,0.1820691265666865,0.364138253133373,-128.8932078750324,16.777017866875347,2.948853780203784,1.027198602075874
High,Baseline,173,1,3148.5157556819186,268.1396807355026,268.1396807355026,0.0,0.5104053749774847,0.21794719143029007,0.43589438286058013,-132.0708598809635,23.772805258740355,7.288279055335188,2.5343501621013598
High,Baseline,174,1,3899.7420517990695,269.9982809489243,269.9982809489243,0.0,0.00552589301151472,0.040571106801791115,0.08114221360358223,-146.94451081446718,22.145823317440975,0.01928719113244526,0.007258643965994698
High,Baseline,175,7,3899.7420517990713,269.9982809489243,1868.5713163749695,11.540227446450569,0.5104053749774847,0.23091408599718957,0.46182817199437914,-128.89320787149285,14.7075988238892,2.8457015176606113,0.7448628626252911
High,Baseline,176,5,3899.742051799072,269.9982809489243,1339.9271348806035,0.0,0.5104053749774847,0.22374553579892367,0.44749107159784735,-128.89320787149285,16.950330037438206,2.3219572067096337,0.8178855699499303
High,Baseline,177,4,3172.9629528570003,268.2068633442085,1067.8423458617383,52.567361381817655,0.48546417217221305,0.22693136046765494,0.4538627209353099,-125.8911201253488,-21.458783744709656,43.124888920211326,11.172772086754504
High,Baseline,178,7,3899.742051799074,269.9982809489243,1884.6199858818095,52.09557738230457,0.4728358822036867,0.20583008097048663,0.41166016194097327,-128.9033719697149,-30.01406635515773,45.504520797363725,19.36440315959466
High,Baseline,179,7,3899.7420517990795,269.9982809489243,1872.2640428549485,44.8915101325765,0.5256252489018152,0.12224610324041074,0.24449220648082148,-128.9132045669508,-22.726860176966788,39.560524768474856,12.24001339254132
High,Baseline,180,8,3899.742051799076,269.9982809489243,2148.499052185378,52.6088831031979,0.49859357584039227,0.22374553579892367,0.44749107159784735,-128.89320787149285,-21.459332690269942,37.58577048332686,9.805434020956666
High,Baseline,181,7,3899.742051799076,269.9982809489243,1874.393598899329,0.00012460975215233816,0.530504987073825,0.06953454166659613,0.13906908333319226,-128.97848897193452,15.307744308919808,0.5043135414211015,0.17226131779314569
High,Baseline,182,3,3899.74205179907,269.9982809489243,805.9184247626174,0.0,0.44644265605697586,0.22573413274476206,0.4514682654895241,-126.12785620591454,18.57762366694152,2.3156204281459694,0.7851166405572552
High,Baseline,183,7,3899.742051799075,269.9982809489243,1883.816155631323,52.00734961147184,0.530504987073825,0.04942604393251806,0.09885208786503612,-128.91320458285367,-29.844637628587982,45.50011173386909,16.04297616280652
High,Baseline,184,6,3899.742051799083,269.9982809489243,1609.5786465597143,52.33246213376373,0.484967341343039,0.16090396235712287,0.32180792471424574,-125.08115986307267,-21.296106026578858,37.41295444585848,9.911380319649188
High,Baseline,185,5,3899.742051799083,269.9982809489243,1348.1969830138971,0.0,0.4514142217669826,0.055535770140964474,0.11107154028192895,-127.70451505432828,15.472554112047481,0.5142034237149176,0.17749929248028284
High,Baseline,186,5,3899.7420517990804,269.9982809489243,1339.5620086051938,0.0,0.5256252489018152,0.10568747205330141,0.21137494410660282,-129.03457206067662,16.809716175150406,0.6682030630688907,0.225834784631965
High,Baseline,187,9,3899.742051799076,269.9982809489243,2411.3052070840918,44.891510132586376,0.530504987073825,0.20843120167140006,0.4168624033428001,-128.97848897193467,-22.727150996629305,37.34384845115897,9.89342502574308
High,Baseline,188,7,3899.74205179908,269.9982809489243,1874.3327218197703,50.05580519445752,0.5104053749774847,0.21794719143029007,0.43589438286058013,-127.11497038082746,-27.890857577706814,43.74654648509896,11.528807536421727
High,Baseline,189,4,3899.742051799078,269.9982809489243,1075.9327335476103,0.0,0.49859357584039227,0.22374553579892367,0.44749107159784735,-128.89320787149285,16.90683855564358,1.5425253721160175,0.5255639265634514
High,Baseline,190,5,3899.742051799076,269.9982809489243,1348.1328045311998,0.0,0.5104053749774847,0.19284529927728325,0.3856905985545665,-132.07085988443657,15.359377497151348,0.6458077124616768,0.20390430796052705
High,Baseline,191,2,3899.74205179908,269.9982809489243,539.9965618978486,52.00372559126126,0.004602434089045023,0.11043057856941436,0.22086115713882873,-142.9651107310432,-29.844557877840842,48.994360671866446,17.289318633361184
High,Baseline,192,4,3899.742051799078,269.9982809489243,1079.993123795697,0.0,0.004937047614372667,0.20808196773578885,0.4161639354715777,-142.1732982725892,15.965325176109058,0.17433332227415832,0.06583295338285505
High,Baseline,193,11,3899.742051799081,269.9982809489243,2952.926425827151,4.6512061618762885,0.530504987073825,0.16675864342878308,0.33351728685756615,-128.91320456848558,13.004624653451362,1.0243231842309068,0.340652902899333
High,Baseline,194,8,3899.742051799076,269.9982809489243,2152.8005606051884,52.09557738232495,0.49859357584039227,0.22374553579892367,0.44749107159784735,-128.8932078750324,-30.014070134173686,45.630555748740235,11.940949324360751
High,Baseline,195,3,3899.7420517990718,269.9982809489243,808.1405419842185,0.0,0.530504987073825,0.03761452338578652,0.07522904677157304,-129.03905370099525,17.929495351867125,0.95598263973244,0.3457994231274238
High,Baseline,196,7,3899.7420517990813,269.9982809489243,1879.4474060703126,50.021425395721096,0.530504987073825,0.19691493497396195,0.3938298699479239,-129.03905370099537,-27.959585418567894,43.18506477344512,14.030060294817204
High,Baseline,197,6,3899.742051799083,269.9982809489243,1612.6675705167922,52.36511066605375,0.484967341343039,0.08189868677899832,0.16379737355799664,-128.9959030908163,-21.296104818237907,37.834316701184896,9.95792799158347
High,Baseline,198,1,3899.7420517990754,269.9982809489243,269.9982809489243,7.17523588698581,0.004922165511151783,0.1190980477816594,0.2381960955633188,-149.95481076631404,14.932647426185586,7.235435124510584,1.9140011845348248
High,Baseline,199,7,3899.7420517990704,269.9982809489243,1882.2180126790101,52.5853402812845,0.5050318093193115,0.22078556233579377,0.44157112467158754,-127.15229198220655,-29.222473384775007,45.70289638543602,15.757582029741842
High,Baseline,200,5,3899.7420517990813,269.9982809489243,1348.1380156283399,0.0,0.5256252489018152,0.09185830820214685,0.1837166164042937,-127.2736594674499,15.483971674537829,0.5138765215915679,0.17858712874340285
High,QoT-GLR,1,8,3899.742051799083,269.9982809489243,2150.439659188131,0.0,0.5104053749774847,0.23091408599718957,0.46182817199437914,-128.89320788222355,14.15029315834484,2.2932873935711093,0.8080800052315241
High,QoT-GLR,2,3,3899.742051799076,269.9982809489243,809.9948428467728,0.0,0.005566997093145484,0.19024003699483227,0.38048007398966455,-146.94451081978582,17.201392206607483,0.19449075165551122,0.07394400348916984
High,QoT-GLR,3,7,3899.7420517990804,269.9982809489243,1877.6655169953403,4.6512061618762885,0.5175636329889266,0.16675864342878308,0.33351728685756615,-128.88633329175903,15.140833307673374,0.8791873961326164,0.2776263478310392
High,QoT-GLR,4,4,3175.621942868654,268.2141392003307,1067.793377455921,0.0,0.530504987073825,0.07364942930621797,0.14729885861243594,-128.97848897193467,19.064121746698895,2.6266027510753496,0.8747563240080956
High,QoT-GLR,5,3,3899.7420517990718,269.9982809489243,808.1741429890238,0.0,0.48004793573181076,0.1608106944651691,0.3216213889303382,-132.7108359003871,17.921225562852094,0.9438112122882458,0.3389962815905802
High,QoT-GLR,6,8,3899.7420517990768,269.9982809489243,2150.4204208028414,11.519172172296585,0.4530419897371583,0.2059386149203519,0.4118772298407038,-128.92183906444058,13.924804166485563,1.1943148400441626,0.37131159722037854
High,QoT-GLR,7,7,3899.742051799076,269.9982809489243,1870.780740832978,33.24553094540284,0.5175636329889266,0.16675864342878308,0.33351728685756615,-128.88633329175903,-11.087092173931357,27.561214857058825,7.283391937791149
High,QoT-GLR,8,8,3899.742051799083,269.9982809489243,2152.0416462823678,0.0,0.530504987073825,0.040571106801791115,0.08114221360358223,-129.03905371537203,13.925674627022293,0.6714038561533471,0.24022412730978834
High,QoT-GLR,9,7,3899.7420517990768,269.9982809489243,1872.2538274630665,0.0,0.49859357584039227,0.22374553579892367,0.44749107159784735,-128.8932078750324,15.462389185665897,1.388111711814508,0.4935032364105737
High,QoT-GLR,10,5,3899.7420517990754,269.9982809489243,1343.8380429501867,0.0,0.530504987073825,0.035850267511607185,0.07170053502321437,-128.88770782713866,16.278285581788342,1.9574295700787232,0.70471889310662
High,QoT-GLR,11,7,3899.7420517990813,269.9982809489243,1883.7642921822724,0.0,0.4172985167114222,0.1256773594216462,0.2513547188432924,-128.89953345259852,14.484337002387583,1.1196422000235255,0.38717749328237927
High,QoT-GLR,12,8,3899.742051799076,269.9982809489243,2135.999926740753,45.66917826481708,0.4682642900163628,0.21501410719688435,0.4300282143937687,-128.89320787868402,-23.501513432269107,39.532460452046934,10.446376378138494
High,QoT-GLR,13,3,3899.7420517990754,269.9982809489243,805.9407362107095,0.0,0.43492580406498027,0.22140882459386396,0.4428176491877279,-128.8721282236942,18.489371982289498,2.4233242332265448,0.8157055460637079
High,QoT-GLR,14,6,3899.7420517990813,269.9982809489243,1612.2350706481839,0.0,0.46543653364748744,0.07238813763385313,0.14477627526770626,-129.25206832456263,15.459516970140399,1.0089295137520224,0.36282370029479144
High,QoT-GLR,15,5,3899.7420517990768,269.9982809489243,1349.9914047446214,0.0,0.005124655825642979,0.16141512762499385,0.3228302552499877,-146.94451081978593,15.075089025376435,0.10015624539200729,0.03383510840983586
High,QoT-GLR,16,3,3175.1417808200194,268.212825772607,802.6217190855407,0.0,0.46543653364748744,0.11118988802001702,0.22237977604003403,-129.58320193066217,19.777613516516027,4.132427036255585,1.4599728715566027
High,QoT-GLR,17,5,3899.742051799076,269.9982809489243,1348.2048327906846,50.072249675846294,0.4716675303596806,0.05302408705674469,0.10604817411348938,-132.25572305925076,-27.90431908111204,43.885858728326085,15.146654831116763
High,QoT-GLR,18,6,3899.742051799081,269.9982809489243,1618.2027512255968,0.0,0.42798762701400656,0.20447545160379554,0.4089509032075911,-128.94754680535692,14.56344513862312,0.5028661571432238,0.16987338079295167
High,QoT-GLR,19,6,3899.7420517990813,269.9982809489243,1613.8478540910855,4.666066544772587,0.4716675303596806,0.16615235550505486,0.3323047110101097,-128.873331466428,15.280258596273026,1.436138908429868,0.4610273320691361
High,QoT-GLR,20,6,3899.7420517990754,269.9982809489243,1615.9190171325395,0.0,0.4349180566021577,0.08397943961820822,0.16795887923641645,-128.93684472557672,14.914271855518086,0.8814883617838536,0.3045943649974211
High,QoT-GLR,21,4,3899.742051799073,269.9982809489243,1075.916705711542,0.0,0.44644265605697586,0.22573413274476206,0.4514682654895241,-129.13815617754767,17.03333053937056,1.2069962697733523,0.41893711676392426
High,QoT-GLR,22,3,3899.7420517990818,269.9982809489243,809.9948428467728,52.13630354564192,0.005227843759525751,0.032250337660955544,0.06450067532191109,-146.94451081978582,-29.968266333289964,47.364121595411255,18.276670067562524
High,QoT-GLR,23,6,3899.742051799081,269.9982809489243,1606.176760844932,11.540227446450569,0.5104053749774847,0.1808467001935533,0.3616934003871066,-128.96236739781423,15.71388715438571,2.938182766661008,0.8534041954814517
High,QoT-GLR,24,8,3899.7420517990813,269.9982809489243,2144.356941119051,0.0,0.5050318093193115,0.1420126130079736,0.2840252260159472,-128.99983523010124,14.680340813621552,1.0512862179889773,0.3733172053120375
High,QoT-GLR,25,9,3899.7420517990813,269.9982809489243,2411.5634595850893,52.912845365016764,0.44554833597318866,0.23070351117214677,0.46140702234429354,-128.8877078271385,-21.837115171566527,37.32214485589401,9.776758485821336
High,QoT-GLR,26,7,3899.7420517990768,269.9982809489243,1861.975425569154,51.49634257955102,0.5050318093193115,0.22078556233579377,0.44157112467158754,-128.8721282236941,-29.362290170745787,46.24960858963218,13.209607963562387
High,QoT-GLR,27,5,3899.7420517990754,269.9982809489243,1340.5332379159975,0.0,0.5104053749774847,0.21794719143029007,0.43589438286058013,-128.96574186988244,16.64323750193969,0.7983869258520251,0.2724823518246024
High,QoT-GLR,28,9,3899.7420517990713,269.9982809489243,2412.5789461240774,52.936117095657934,0.5256252489018152,0.055535770140964474,0.11107154028192895,-129.03457206067654,-21.837307773725993,37.41651730320575,9.845133014439442
High,QoT-GLR,29,2,3175.549141864514,268.21394007438084,535.9193912397847,0.0,0.4001848557408667,0.21501410719688435,0.4300282143937687,-131.97604182652225,20.990143200844127,6.060874661921762,1.946339659787693
High,QoT-GLR,30,8,3899.74205179908,269.9982809489243,2151.9418482801298,52.36511066605375,0.49079052320625727,0.16037731604130329,0.32075463208260657,-128.9959030908163,-25.547333150454197,41.00728743054816,10.652350041176097
High,QoT-GLR,31,3,3899.7420517990718,269.9982809489243,805.9248138249761,0.0,0.4100720818987749,0.16675864342878308,0.33351728685756615,-128.93403498424402,18.548006677014698,2.3948607791663328,0.7992069967744853
High,QoT-GLR,32,6,3899.74205179908,269.9982809489243,1616.4142807563767,52.00963836938,0.48546417217221305,0.18914378059277595,0.3782875611855519,-128.90142008198862,-29.84461971528741,45.53958951782939,16.434027075364178
High,QoT-GLR,33,5,3899.742051799077,269.9982809489243,1343.8453784613314,51.50871534476622,0.4345823017164733,0.15665434534312686,0.3133086906862537,-128.89487153969264,-29.343652877633552,47.5537642838805,13.340533404515746
High,QoT-GLR,34,8,3899.7420517990754,269.9982809489243,2151.4901220068873,2.568654904550936,0.39396696506502693,0.20808196773578885,0.4161639354715777,-129.01880866585438,13.969005481384642,1.504675915719634,0.5095099176006077
High,QoT-GLR,35,5,3899.742051799082,269.9982809489243,1349.9914047446214,0.0,0.00552589301151472,0.0493428950436908,0.0986857900873816,-146.94451081978582,15.16381126945557,0.01249004009667054,0.004064160738235248
High,QoT-GLR,36,7,3899.7420517990777,269.9982809489243,1874.661496421207,6.043392701984516,0.4728358822036867,0.23216002878560996,0.4643200575712199,-128.88079999024643,15.383493939587268,1.4367302346339805,0.4856330853844385
High,QoT-GLR,37,9,3899.742051799078,269.9982809489243,2414.4415060887663,4.6512017267569625,0.5175636329889266,0.20843120167140006,0.4168624033428001,-128.88633329175903,13.88617328562854,0.8979291133010427,0.2870350830732104
High,QoT-GLR,38,5,3899.7420517990786,269.9982809489243,1348.1910858570463,0.0,0.44554833597318866,0.03647486893815617,0.07294973787631234,-131.8836314230677,15.479126127643276,0.5309384038486016,0.18427236132809763
High,QoT-GLR,39,6,3899.7420517990754,269.9982809489243,1604.371377077831,6.0603263667765255,0.49079052320625727,0.16037731604130329,0.32075463208260657,-128.88079998679555,16.681819592296417,1.6277179448142007,0.5422969162049565
High,QoT-GLR,40,7,3899.742051799081,269.9982809489243,1881.785131059651,0.0,0.39396696506550916,0.23091408599718957,0.46182817199437914,-128.89160979007238,14.693469828287594,1.8322269399578879,0.6655240995023566
High,QoT-GLR,41,7,3899.7420517990786,269.9982809489243,1877.825431120704,0.0,0.5053806597546459,0.15176225680320277,0.30352451360640553,-128.93684472557672,15.104780317342897,0.9042978191515658,0.3054255858433308
High,QoT-GLR,42,7,3899.7420517990813,269.9982809489243,1885.8860984739597,0.0,0.4172985167114222,0.1256773594216462,0.2513547188432924,-129.1589682748794,14.188829331038209,0.635771342720238,0.22784740659603198
High,QoT-GLR,43,5,3899.742051799079,269.9982809489243,1348.2044702766725,0.0,0.42798762701400656,0.20447545160379554,0.4089509032075911,-128.94754680535692,15.392138743943445,0.6164214922114333,0.20716580193938897
High,QoT-GLR,44,6,3899.742051799082,269.9982809489243,1616.1064928026585,0.0,0.4100720818987749,0.2345368127500123,0.4690736255000246,-131.93213901372548,14.91437437722832,0.7920791474529345,0.2866607591279116
High,QoT-GLR,45,5,3899.7420517990777,269.9982809489243,1349.9914047446214,50.03795873868199,0.005567919267665514,0.2046308395959131,0.4092616791918262,-146.94451081473008,-27.916107537424324,43.09054879626349,17.309909165542546
High,QoT-GLR,46,8,3899.7420517990804,269.9982809489243,2149.413882046333,33.24553746174158,0.4716675303596806,0.22693136046765494,0.4538627209353099,-128.97848897193467,-11.086876680203808,27.258772129549808,6.971968093211911
High,QoT-GLR,47,8,3899.742051799078,269.9982809489243,2149.6242283684273,0.0,0.44426655060100756,0.21900574287739924,0.4380114857547985,-128.89160979007238,14.020367634027197,0.29173491313514965,0.10220415744301432
High,QoT-GLR,48,9,3899.742051799082,269.9982809489243,2409.4743266654423,0.0,0.5053806597546459,0.17221059163549704,0.3444211832709941,-128.89320788222355,14.20799856779485,0.32053821090468126,0.10684854636245612
High,QoT-GLR,49,9,3899.7420517990754,269.9982809489243,2408.6230555064885,52.936117095679194,0.5256252489018152,0.12806444144514645,0.2561288828902929,-128.873331466428,-21.83723823011652,37.10086882561349,9.758485520206518
High,QoT-GLR,50,1,3899.742051799076,269.9982809489243,269.9982809489243,0.0,0.003723751370321964,0.08121500173967681,0.16243000347935363,-230.01820719854393,22.081735597820803,0.09356795250011629,0.034185094609690644
High,QoT-GLR,51,6,3899.7420517990813,269.9982809489243,1612.2228629033698,0.0,0.4345823017164733,0.23070351117214677,0.46140702234429354,-128.9998352284387,15.570864199488394,2.445257064707903,0.8378300022237029
High,QoT-GLR,52,8,3899.7420517990813,269.9982809489243,2150.174255717494,52.00963836938,0.5050318093193115,0.22078556233579377,0.44157112467158754,-128.90142008198862,-29.844643156974648,45.09017938541932,12.381874640016747
High,QoT-GLR,53,3,3899.742051799071,269.9982809489243,808.1858998354178,45.66917826481708,0.4649337906084229,0.03471921620196252,0.06943843240392504,-128.87588297665673,-23.501218915245655,42.28515987718416,11.147017369129768
High,QoT-GLR,54,6,3899.742051799076,269.9982809489243,1615.936101895522,0.0,0.403073448457108,0.1799933146646628,0.3599866293293256,-128.8737684037562,14.893878335520059,0.9068621945599897,0.30984549271743306
High,QoT-GLR,55,2,3175.5240735110733,268.21387150614237,535.9201438136931,0.0,0.44644265605697586,0.22573413274476206,0.4514682654895241,-131.97266735445405,21.162695944124934,5.816228699892896,1.9170627670407026
High,QoT-GLR,56,6,3899.7420517990813,269.9982809489243,1604.3588009862967,0.0,0.410277524739745,0.1820691265666865,0.364138253133373,-129.1381561767871,16.27249216363651,0.7348629432249787,0.24677843847255887
High,QoT-GLR,57,6,3899.7420517990818,269.9982809489243,1618.2037111673994,52.1333204586259,0.3497083364216541,0.07300000396201937,0.14600000792403875,-129.22182156358772,-29.96833744343114,45.012198333245436,19.631203059437464
High,QoT-GLR,58,2,3175.1890659948454,268.2129551245479,535.9265328760519,0.0,0.4100720818987749,0.19470358141983457,0.38940716283966914,-131.94433494088383,21.020421489294417,6.024552724003922,1.9677900710135707
High,QoT-GLR,59,9,3899.7420517990818,269.9982809489243,2410.5897603601243,52.60888015282717,0.48546417217221305,0.20343058324918484,0.4068611664983697,-128.90142008198862,-21.459718391516343,36.05829274207949,9.548222168007488
High,QoT-GLR,60,5,3899.7420517990754,269.9982809489243,1337.8047981977684,0.0,0.46193626440743885,0.22693136046765494,0.4538627209353099,-128.95063972517133,17.222900564138694,1.687669723535425,0.5666587059289313
High,QoT-GLR,61,4,3899.7420517990745,269.9982809489243,1075.9381881227407,0.0,0.3907538847596574,0.08147666221160883,0.16295332442321767,-128.88770782713866,17.040425673403153,1.4553044461598361,0.4889861146845747
High,QoT-GLR,62,6,3899.7420517990804,269.9982809489243,1615.8352132434097,0.0,0.40845909606206887,0.22002713786013386,0.44005427572026773,-128.87227389558353,14.871332170920926,0.9196977282576455,0.30092228959739903
High,QoT-GLR,63,3,3899.7420517990804,269.9982809489243,808.2096404497399,0.0,0.4349180566021577,0.08397943961820822,0.16795887923641645,-129.18660427321717,17.895291816319595,0.9857814164285905,0.34708370724907456
High,QoT-GLR,64,4,3899.742051799076,269.9982809489243,1075.7439869663617,0.0,0.49859357584039227,0.22374553579892367,0.44749107159784735,-128.89320788222355,16.936831387406194,1.5508934100211675,0.5492610036173557
